ip_address,name,as_number,as_org,country_code,city,version,error,dnssec,reliability,checked_at,created_at
203.127.232.194,,3758,SingNet,SG,Singapore,,,false,0.93,2020-11-17T04:21:33Z,2017-01-07T00:01:31Z
164.215.108.133,,39356,Avanti Broadband Ltd,GB,,,,true,0.49,2020-11-17T04:22:00Z,2017-01-08T19:55:51Z
82.151.66.178,cdisrv.cdi.mr.,29544,MAURITEL,MR,Nouakchott,,,false,0.79,2020-11-17T04:21:41Z,2017-01-08T21:51:10Z
131.100.36.162,,27800,Digicel Trinidad and Tobago Ltd.,TT,Port of Spain,,,false,0.50,2020-07-14T16:13:53Z,2017-01-08T23:05:24Z
202.147.193.108,ip-193-108.mncplaymedia.com.,17670,PT. MNC Kabel Mediacom,ID,Jakarta,,,false,0.50,2020-07-14T16:13:53Z,2017-01-09T00:02:23Z
103.30.244.89,,131745,PT. Cybertechtonic Pratama,ID,,,,false,0.67,2020-07-14T21:37:01Z,2017-01-09T00:30:54Z
103.30.244.177,,131745,PT. Cybertechtonic Pratama,ID,,,,false,0.17,2020-11-17T04:22:01Z,2017-01-09T00:30:54Z
103.30.244.197,,131745,PT. Cybertechtonic Pratama,ID,,,,false,0.18,2020-11-17T04:23:12Z,2017-01-09T00:30:55Z
103.30.245.73,,131745,PT. Cybertechtonic Pratama,ID,,,,false,0.24,2020-08-01T02:06:45Z,2017-01-09T00:30:55Z
103.30.247.73,,131745,PT. Cybertechtonic Pratama,ID,,,,false,0.39,2020-07-15T17:50:23Z,2017-01-09T00:30:59Z
103.30.247.217,,131745,PT. Cybertechtonic Pratama,ID,,,,false,0.21,2020-11-17T04:23:16Z,2017-01-09T00:31:00Z
43.245.180.22,,58397,PT Infinys System Indonesia,ID,,9.3.6-P1-RedHat-9.3.6-25.P1.el5_11.2,,false,0.90,2020-07-28T00:30:37Z,2017-01-09T00:36:57Z
103.226.174.100,,59275,Universitas Muhammadiyah Surakarta,ID,Surakarta,,,false,0.73,2020-11-17T08:11:48Z,2017-02-05T21:34:55Z
202.62.11.75,75.11.62.202.iconpln.net.id.,9341,PT INDONESIA COMNETS PLUS,ID,Sumenep,,,false,0.64,2020-11-16T01:19:08Z,2017-02-05T23:18:34Z
202.51.74.97,,23647,Communications & Communicate Nepal Pvt Ltd,NP,,,,false,0.84,2020-11-17T04:21:50Z,2017-02-06T01:19:30Z
116.66.197.183,,4007,"Subisu Cablenet (Pvt) Ltd, Baluwatar, Kathmandu, Nepal",NP,,,,false,0.81,2020-11-17T04:21:51Z,2017-02-06T01:52:31Z
216.55.99.221,ns1.runnet.net.,3356,LEVEL3,CA,,8.2.3-REL,,false,0.99,2020-11-17T04:20:59Z,2017-02-11T21:57:18Z
103.254.106.166,host-166.106-254-103.xpnets.co.id.,59148,PT Xepia Prima,ID,Jakarta,,,false,0.94,2020-11-17T04:21:57Z,2017-02-13T00:08:40Z
41.57.120.161,,37472,NIGCOMSAT,NG,,,,true,0.91,2020-11-17T04:21:58Z,2017-02-21T00:23:57Z
41.57.120.177,,37472,NIGCOMSAT,NG,,,,true,0.91,2020-11-17T04:21:59Z,2017-02-21T00:24:13Z
41.57.188.229,,36937,Neotel Pty Ltd,ZA,,,,false,0.90,2020-11-17T04:21:55Z,2017-02-21T00:27:07Z
93.95.215.84,,203073,Grazia Terence,IT,,,,false,0.83,2020-11-17T04:22:09Z,2017-02-26T22:59:53Z
103.232.35.101,,5580,GTT Netherlands B.V.,HK,,dnsmasq-2.55,,true,0.85,2020-08-05T20:10:29Z,2017-03-03T22:50:16Z
103.232.65.73,users.kinez.net.id.,137311,PT. KINEZ CREATIVE SOLUTIONS,ID,Tangerang,,,false,0.60,2020-08-05T20:10:30Z,2017-03-03T22:58:31Z
208.84.200.28,ns1.karibcable.com.,46408,COLUMBUS-COMMUNICATION-SVG,VC,,"Incognito DNS Service 5.1.13.1 (built Aug 13 2009) [up=0d535s, ser=3576]",,false,0.32,2020-11-17T13:12:01Z,2017-03-18T21:59:43Z
65.48.140.250,,46408,COLUMBUS-COMMUNICATION-SVG,BB,,9.16.1,,true,0.05,2020-11-17T13:11:02Z,2017-03-18T22:10:02Z
65.48.141.57,,46408,COLUMBUS-COMMUNICATION-SVG,BB,,,,true,0.13,2020-11-17T13:12:34Z,2017-03-18T22:10:03Z
65.48.141.112,,46408,COLUMBUS-COMMUNICATION-SVG,BB,,,,true,0.09,2020-11-17T13:11:04Z,2017-03-18T22:10:03Z
65.48.229.96,,46408,COLUMBUS-COMMUNICATION-SVG,VC,Questelles,9.16.1,,true,0.50,2020-07-14T16:14:48Z,2017-03-18T22:10:11Z
65.48.234.245,,46408,COLUMBUS-COMMUNICATION-SVG,BB,,9.16.1,,true,0.16,2020-11-17T18:07:51Z,2017-03-18T22:10:22Z
65.48.235.249,,46408,COLUMBUS-COMMUNICATION-SVG,BB,,,,true,0.71,2020-11-17T13:11:09Z,2017-03-18T22:10:24Z
69.80.57.43,,46408,COLUMBUS-COMMUNICATION-SVG,BB,,9.16.1,,true,0.05,2020-11-17T13:11:09Z,2017-03-18T22:10:59Z
72.51.89.118,,46408,COLUMBUS-COMMUNICATION-SVG,BB,,,,true,0.02,2020-11-17T13:11:14Z,2017-03-18T22:21:36Z
117.18.119.36,,7540,HongKong Commercial Internet Exchange,HK,,,,false,1.00,2020-11-17T13:11:16Z,2017-03-22T23:07:26Z
117.54.10.217,,9340,"INDO Internet, PT",ID,,Microsoft DNS 6.1.7601 (1DB1446A),,false,0.96,2020-11-17T13:11:16Z,2017-03-28T22:56:27Z
202.153.38.198,,17754,Excellmedia,IN,Hyderabad,,,false,0.30,2020-11-17T13:11:10Z,2017-03-28T23:02:13Z
202.153.35.209,,17754,Excellmedia,IN,Hyderabad,,,false,0.31,2020-11-17T13:11:12Z,2017-03-28T23:03:09Z
202.158.38.162,,4787,PT Cyberindo Aditama,ID,Jakarta,UNKNOWN,,true,0.99,2020-11-17T13:11:09Z,2017-03-28T23:35:35Z
1.11.43.83,,18313,LG HelloVision Corp.,KR,Bupyeong-gu,NO!!!,,false,0.44,2020-11-17T13:11:28Z,2017-03-29T00:06:07Z
1.32.58.250,,4788,"TM Net, Internet Service Provider",MY,Petaling Jaya,dnsmasq-2.48,,true,0.92,2020-08-08T12:00:26Z,2017-03-29T00:47:19Z
1.33.184.160,,2514,"NTT PC Communications, Inc.",JP,Shibuya,,,false,0.25,2020-11-17T13:11:57Z,2017-03-29T00:54:47Z
1.33.184.105,,2514,"NTT PC Communications, Inc.",JP,Setagaya-ku,,,false,0.50,2020-07-14T16:15:16Z,2017-03-29T00:55:05Z
1.33.184.148,,2514,"NTT PC Communications, Inc.",JP,Setagaya-ku,,,false,0.50,2020-07-14T16:15:14Z,2017-03-29T00:55:09Z
1.33.184.166,,2514,"NTT PC Communications, Inc.",JP,Shibuya,,,false,0.13,2020-11-17T13:11:21Z,2017-03-29T00:55:11Z
1.33.184.163,,2514,"NTT PC Communications, Inc.",JP,Shibuya,,,false,0.21,2020-11-17T18:08:26Z,2017-03-29T00:55:11Z
1.33.184.95,,2514,"NTT PC Communications, Inc.",JP,Setagaya-ku,,,false,0.50,2020-07-14T16:15:15Z,2017-03-29T00:55:15Z
1.33.184.188,,2514,"NTT PC Communications, Inc.",JP,Setagaya-ku,,,false,0.50,2020-07-14T16:15:16Z,2017-03-29T00:55:18Z
1.33.184.183,,2514,"NTT PC Communications, Inc.",JP,Shibuya,,,false,0.10,2020-11-17T13:10:29Z,2017-03-29T00:55:20Z
1.33.184.229,,2514,"NTT PC Communications, Inc.",JP,Setagaya-ku,,,false,0.50,2020-07-14T16:15:23Z,2017-03-29T00:55:20Z
1.33.184.153,,2514,"NTT PC Communications, Inc.",JP,Shibuya,,,false,0.13,2020-11-17T13:11:20Z,2017-03-29T00:55:21Z
1.33.184.65,,2514,"NTT PC Communications, Inc.",JP,Shibuya,,,false,0.28,2020-11-17T13:11:23Z,2017-03-29T00:55:24Z
1.33.184.210,,2514,"NTT PC Communications, Inc.",JP,Shibuya,,,false,0.15,2020-11-17T13:11:22Z,2017-03-29T00:55:27Z
1.33.184.118,,2514,"NTT PC Communications, Inc.",JP,Setagaya-ku,,,false,0.50,2020-07-14T16:15:22Z,2017-03-29T00:55:32Z
1.33.184.224,,2514,"NTT PC Communications, Inc.",JP,Setagaya-ku,,,false,0.50,2020-07-14T16:15:23Z,2017-03-29T00:55:35Z
1.33.184.247,,2514,"NTT PC Communications, Inc.",JP,Setagaya-ku,,,false,0.50,2020-07-14T16:15:23Z,2017-03-29T00:55:36Z
1.33.184.77,,2514,"NTT PC Communications, Inc.",JP,Shibuya,,,false,0.24,2020-11-17T13:10:37Z,2017-03-29T00:55:36Z
1.33.184.89,,2514,"NTT PC Communications, Inc.",JP,Shibuya,,,false,0.16,2020-11-17T13:11:36Z,2017-03-29T00:55:37Z
1.33.184.243,,2514,"NTT PC Communications, Inc.",JP,Setagaya-ku,,,false,0.50,2020-07-14T16:15:25Z,2017-03-29T00:55:42Z
1.33.184.238,,2514,"NTT PC Communications, Inc.",JP,Setagaya-ku,,,false,0.50,2020-07-14T16:15:29Z,2017-03-29T00:55:45Z
1.33.184.104,,2514,"NTT PC Communications, Inc.",JP,Setagaya-ku,,,false,0.50,2020-07-14T16:15:30Z,2017-03-29T00:55:47Z
1.33.184.176,,2514,"NTT PC Communications, Inc.",JP,Setagaya-ku,,,false,0.50,2020-07-14T16:15:29Z,2017-03-29T00:55:56Z
1.33.184.245,,2514,"NTT PC Communications, Inc.",JP,Setagaya-ku,,,false,0.50,2020-07-14T16:15:30Z,2017-03-29T00:55:56Z
1.33.184.216,,2514,"NTT PC Communications, Inc.",JP,Shibuya,,,false,0.14,2020-11-17T13:11:26Z,2017-03-29T00:56:05Z
1.33.184.219,,2514,"NTT PC Communications, Inc.",JP,Setagaya-ku,,,false,0.67,2020-07-14T16:32:13Z,2017-03-29T00:56:10Z
1.33.184.194,,2514,"NTT PC Communications, Inc.",JP,Setagaya-ku,,,false,0.67,2020-07-14T16:32:14Z,2017-03-29T00:56:11Z
1.33.184.24,,2514,"NTT PC Communications, Inc.",JP,Shibuya,,,false,0.15,2020-11-17T13:11:27Z,2017-03-29T00:56:11Z
1.33.184.137,,2514,"NTT PC Communications, Inc.",JP,Shibuya,,,false,0.14,2020-11-17T13:11:35Z,2017-03-29T00:56:13Z
1.33.184.119,,2514,"NTT PC Communications, Inc.",JP,Shibuya,,,false,0.26,2020-11-17T13:11:31Z,2017-03-29T00:56:13Z
1.33.184.92,,2514,"NTT PC Communications, Inc.",JP,Setagaya-ku,,,false,0.50,2020-07-14T16:15:36Z,2017-03-29T00:56:18Z
1.33.184.66,,2514,"NTT PC Communications, Inc.",JP,Shibuya,,,false,0.28,2020-11-17T13:11:27Z,2017-03-29T00:56:22Z
1.33.184.103,,2514,"NTT PC Communications, Inc.",JP,Shibuya,,,false,0.27,2020-11-17T13:11:32Z,2017-03-29T00:56:23Z
1.33.184.116,,2514,"NTT PC Communications, Inc.",JP,Shibuya,,,false,0.13,2020-11-17T13:11:30Z,2017-03-29T00:56:24Z
1.33.184.156,,2514,"NTT PC Communications, Inc.",JP,Setagaya-ku,,,false,0.50,2020-07-14T16:15:38Z,2017-03-29T00:56:25Z
1.33.184.173,,2514,"NTT PC Communications, Inc.",JP,Setagaya-ku,,,false,0.50,2020-07-14T16:15:39Z,2017-03-29T00:56:26Z
1.33.184.171,,2514,"NTT PC Communications, Inc.",JP,Shibuya,,,false,0.14,2020-11-17T13:11:29Z,2017-03-29T00:56:36Z
1.33.184.67,,2514,"NTT PC Communications, Inc.",JP,Shibuya,,,false,0.14,2020-11-17T13:11:30Z,2017-03-29T00:56:38Z
1.33.184.109,,2514,"NTT PC Communications, Inc.",JP,Shibuya,,,false,0.17,2020-11-17T13:11:24Z,2017-03-29T00:56:49Z
1.33.199.57,,2514,"NTT PC Communications, Inc.",JP,Ōta-ku,,,false,0.52,2020-11-17T18:08:18Z,2017-03-29T00:57:38Z
103.194.120.33,,134324,GOLDY DIGINET PRIVATE LIMITED,IN,Banswara,,,false,0.80,2020-11-17T18:07:12Z,2017-04-04T00:59:01Z
103.194.120.3,,134324,GOLDY DIGINET PRIVATE LIMITED,IN,Banswara,,,false,0.80,2020-11-17T13:11:30Z,2017-04-04T00:59:33Z
103.194.120.129,,134324,GOLDY DIGINET PRIVATE LIMITED,IN,Banswara,,,false,0.81,2020-11-17T13:11:27Z,2017-04-04T00:59:35Z
124.6.3.216,,4662,GCNet (Reach & Range Inc.),TW,Fongshan District,,,false,0.74,2020-11-17T13:11:26Z,2017-04-04T03:30:04Z
124.6.164.35,,132199,Globe Telecom Inc.,PH,Ormoc City,dnsmasq-2.52,,false,0.81,2020-11-17T13:11:34Z,2017-04-04T03:32:18Z
124.6.164.233,,132199,Globe Telecom Inc.,PH,Ormoc City,dnsmasq-2.52,,false,0.09,2020-11-17T13:11:28Z,2017-04-04T03:32:29Z
124.6.169.35,,132199,Globe Telecom Inc.,PH,City of Muntinglupa,dnsmasq-2.52,,false,0.50,2020-07-14T16:15:57Z,2017-04-04T03:32:36Z
124.6.165.193,,132199,Globe Telecom Inc.,PH,Tagbilaran,dnsmasq-2.52,,false,0.50,2020-07-14T16:15:58Z,2017-04-04T03:32:41Z
124.6.168.191,,132199,Globe Telecom Inc.,PH,Bacolod City,dnsmasq-2.52,,false,0.80,2020-11-17T13:11:36Z,2017-04-04T03:32:45Z
124.6.173.69,,132199,Globe Telecom Inc.,PH,Bacolod City,dnsmasq-2.52,,false,0.45,2020-11-17T13:11:28Z,2017-04-04T03:32:49Z
124.6.164.69,,132199,Globe Telecom Inc.,PH,Albalate,dnsmasq-2.52,,true,0.50,2020-07-14T16:16:02Z,2017-04-04T03:32:53Z
124.6.167.35,,132199,Globe Telecom Inc.,PH,Ormoc City,dnsmasq-2.52,,false,0.42,2020-11-17T18:08:14Z,2017-04-04T03:32:55Z
124.6.165.95,,132199,Globe Telecom Inc.,PH,Ormoc City,,,false,0.72,2020-11-17T13:11:36Z,2017-04-04T03:32:57Z
124.6.174.103,,132199,Globe Telecom Inc.,PH,City of Muntinglupa,dnsmasq-2.52,,false,0.50,2020-07-14T16:16:02Z,2017-04-04T03:33:01Z
124.6.187.38,,132199,Globe Telecom Inc.,PH,City of Muntinglupa,dnsmasq-2.52,,false,0.50,2020-07-14T16:16:03Z,2017-04-04T03:33:08Z
124.6.188.203,,132199,Globe Telecom Inc.,PH,City of Muntinglupa,dnsmasq-2.52,,false,0.50,2020-07-14T16:16:04Z,2017-04-04T03:33:11Z
124.6.165.16,,132199,Globe Telecom Inc.,PH,Ormoc City,dnsmasq-2.52,,false,0.68,2020-11-17T13:10:40Z,2017-04-04T03:33:21Z
124.6.167.183,,132199,Globe Telecom Inc.,PH,Ormoc City,dnsmasq-2.52,,false,0.83,2020-11-17T13:11:35Z,2017-04-04T03:33:27Z
124.6.165.253,,132199,Globe Telecom Inc.,PH,Ormoc City,dnsmasq-2.52,,false,0.58,2020-11-17T13:11:34Z,2017-04-04T03:33:32Z
124.6.169.87,,132199,Globe Telecom Inc.,PH,Bacolod City,dnsmasq-2.52,,false,0.84,2020-11-17T13:10:25Z,2017-04-04T03:33:42Z
124.6.165.23,,132199,Globe Telecom Inc.,PH,Ormoc City,dnsmasq-2.52,,false,0.82,2020-11-17T13:11:36Z,2017-04-04T03:33:46Z
124.6.168.241,,132199,Globe Telecom Inc.,PH,Bacolod City,dnsmasq-2.52,,false,0.70,2020-11-17T13:11:32Z,2017-04-04T03:33:55Z
124.6.175.125,,132199,Globe Telecom Inc.,PH,Bacolod City,dnsmasq-2.52,,false,0.73,2020-11-17T13:11:33Z,2017-04-04T03:33:58Z
124.6.168.227,,132199,Globe Telecom Inc.,PH,Bacolod City,dnsmasq-2.52,,false,0.68,2020-11-17T13:11:32Z,2017-04-04T03:33:59Z
124.6.164.213,,132199,Globe Telecom Inc.,PH,Ormoc City,dnsmasq-2.52,,false,0.95,2020-11-17T13:10:49Z,2017-04-04T03:34:01Z
124.6.188.231,,132199,Globe Telecom Inc.,PH,Makati City,dnsmasq-2.52,,true,1.00,2020-07-30T16:32:52Z,2017-04-04T03:34:04Z
101.100.147.13,101-100-147-13.myrepublic.co.nz.,133579,MYREPUBLIC LIMITED,NZ,Porirua,dnsmasq-2.52,,false,0.50,2020-07-30T16:35:59Z,2017-04-08T20:51:34Z
43.224.121.177,43-224-121-177.ip.cis.gen.nz.,132347,MikiPro Ltd,NZ,Hamilton,9.11.3-1ubuntu1.12-Ubuntu,,true,1.00,2020-07-30T16:35:59Z,2017-04-26T19:23:28Z
2a00:aa40:0:225::2,ns.oberberg-online.de.,15415,Oberberg-Online Informationssysteme GmbH,DE,,,,true,0.95,2020-11-17T13:11:38Z,2017-05-22T01:11:17Z
2001:4b8:3:201::902,auth1.wayport.net.,14654,WAYPORT,US,,None of your business,,false,0.89,2020-11-17T13:10:56Z,2017-05-22T01:16:09Z
2001:4b8:2:101::602,auth0.wayport.net.,14654,WAYPORT,US,,None of your business,,false,0.94,2020-11-17T18:08:37Z,2017-05-22T01:16:10Z
184.105.193.74,unbound.odvr.dns-oarc.net.,6939,HURRICANE,US,,unbound 1.7.0,,true,0.71,2020-11-17T13:11:38Z,2017-05-22T07:01:27Z
212.28.34.65,mail.IBS.de.,12292,Transkom GmbH,DE,,9.11.3-1ubuntu1.13-Ubuntu,,false,0.90,2020-11-17T13:12:27Z,2017-05-25T05:48:48Z
91.103.112.150,,41998,NetCom BW GmbH,DE,Stuttgart,,,false,0.66,2020-11-17T13:11:36Z,2017-05-25T05:49:37Z
168.1.79.229,e5.4f.01a8.ip4.static.sl-reverse.com.,36351,SOFTLAYER,AU,Melbourne,dnsmasq-2.68,,false,0.91,2020-11-17T13:11:39Z,2017-05-25T05:50:39Z
5.145.112.39,,60256,E-Money Net Developers 24 Company Private Joint Stock,IR,,,,false,1.00,2020-11-07T20:15:50Z,2017-06-07T09:42:11Z
192.211.0.10,,21485,Supervenient AB,US,,,,true,0.83,2020-11-17T13:11:38Z,2017-06-29T04:38:51Z
2606:ed00:2:babe::10,,47869,Netrouting,US,,,,true,0.86,2020-11-17T13:11:38Z,2017-06-29T04:38:51Z
190.54.120.23,,6429,Telmex Chile Internet S.A.,CL,Santiago,,,false,0.94,2020-07-15T06:37:19Z,2017-07-23T01:44:01Z
101.110.34.62,,17676,Softbank BB Corp.,JP,Kyoto,,,false,0.98,2020-11-17T13:10:34Z,2017-09-05T21:06:59Z
101.110.53.193,,17676,Softbank BB Corp.,JP,Setagaya-ku,,,false,0.38,2020-11-17T13:11:46Z,2017-09-05T21:12:19Z
202.58.198.150,,45701,"Internet Madju Abad Millenindo, PT",ID,Samarinda,,,false,0.95,2020-11-17T13:12:10Z,2017-09-05T22:54:58Z
202.58.198.158,,45701,"Internet Madju Abad Millenindo, PT",ID,Samarinda,,,false,0.47,2020-07-15T06:37:21Z,2017-09-05T22:54:58Z
202.58.199.171,,45701,"Internet Madju Abad Millenindo, PT",ID,Samarinda,,,false,0.25,2020-11-17T13:11:51Z,2017-09-05T22:55:00Z
213.244.66.226,,12975,Palestine Telecommunications Company (PALTEL),PS,,,,false,0.82,2020-11-17T13:10:31Z,2017-09-06T00:46:27Z
1.1.141.56,node-2m0.pool-1-1.dynamic.totinternet.net.,23969,TOT Public Company Limited,TH,Songkhla,,,false,0.01,2020-11-17T07:12:39Z,2017-09-06T02:33:17Z
80.248.72.1,,30982,CAFENET,TG,Badou,,,false,0.90,2020-11-17T13:11:49Z,2017-09-06T02:54:24Z
103.87.160.49,,38765,Departemen Energi dan Sumber Daya Mineral,ID,Jakarta,,,false,0.49,2020-11-17T03:15:12Z,2017-09-10T13:26:44Z
103.87.160.54,,38765,Departemen Energi dan Sumber Daya Mineral,ID,Jakarta,,,false,0.38,2020-11-17T12:12:53Z,2017-09-10T13:26:44Z
103.87.160.66,,38765,Departemen Energi dan Sumber Daya Mineral,ID,Jakarta,,,false,0.77,2020-11-17T13:11:53Z,2017-09-10T13:26:44Z
103.87.160.146,,38765,Departemen Energi dan Sumber Daya Mineral,ID,Jakarta,,,false,0.56,2020-11-17T12:15:24Z,2017-09-10T13:26:45Z
203.189.89.156,ip-89.156.tmb.diklat.esdm.go.id.,38765,Departemen Energi dan Sumber Daya Mineral,ID,,,,false,0.55,2020-11-17T13:12:40Z,2017-09-10T13:26:54Z
203.189.89.157,ip-89.157.tmb.diklat.esdm.go.id.,38765,Departemen Energi dan Sumber Daya Mineral,ID,,,,false,0.70,2020-11-17T12:15:52Z,2017-09-10T13:26:54Z
203.189.89.158,ip-89.158.tmb.diklat.esdm.go.id.,38765,Departemen Energi dan Sumber Daya Mineral,ID,,,,false,0.61,2020-11-17T12:15:52Z,2017-09-10T13:26:54Z
203.189.89.169,ip-89.169.set.litbang.esdm.go.id.,38765,Departemen Energi dan Sumber Daya Mineral,ID,,,,false,0.75,2020-11-17T12:15:40Z,2017-09-10T13:26:54Z
203.189.89.177,ip-89.177.akamigas.esdm.go.id.,38765,Departemen Energi dan Sumber Daya Mineral,ID,,,,false,0.64,2020-11-17T12:15:54Z,2017-09-10T13:26:54Z
203.34.118.51,,38775,Indonesia SIRT,ID,,,,false,0.57,2020-11-17T13:12:27Z,2017-09-10T13:27:19Z
103.28.113.22,host-103-28-113-22.ldp.net.id.,45305,"Lintas Data Prima, PT",ID,Yogyakarta,,,false,0.93,2020-11-17T12:16:11Z,2017-09-10T13:39:56Z
103.28.114.134,host-103-28-114-134.ldp.net.id.,45305,"Lintas Data Prima, PT",ID,Magetan,,,false,0.74,2020-11-17T13:10:47Z,2017-09-10T13:39:59Z
103.98.176.15,,136827,Universitas PGRI Semarang,ID,,,,false,0.08,2020-11-17T13:10:51Z,2017-09-10T13:48:05Z
103.98.176.23,,136827,Universitas PGRI Semarang,ID,,,,false,0.14,2020-11-17T12:16:07Z,2017-09-10T13:48:05Z
103.98.176.30,,136827,Universitas PGRI Semarang,ID,,,,false,0.10,2020-11-17T13:12:12Z,2017-09-10T13:48:05Z
103.98.176.37,,136827,Universitas PGRI Semarang,ID,,,,false,0.07,2020-11-17T13:12:17Z,2017-09-10T13:48:05Z
103.98.176.141,,136827,Universitas PGRI Semarang,ID,,,,false,0.08,2020-11-17T13:12:07Z,2017-09-10T13:48:06Z
103.98.176.156,,136827,Universitas PGRI Semarang,ID,,,,false,0.08,2020-11-17T13:12:01Z,2017-09-10T13:48:06Z
202.146.130.198,,24212,PT. JASNITA TELEKOMINDO,ID,Jakarta,,,false,0.65,2020-11-17T13:12:01Z,2017-09-10T14:27:44Z
203.207.52.206,,18351,"PT Media Akses Global Indo, Internet Provider Jakarta",ID,,,,false,0.82,2020-11-17T13:10:40Z,2017-09-10T14:42:49Z
64.233.207.16,dns1.wideopenwest.com.,12083,WOW-INTERNET,US,Newburgh,9.11.0-P3,,true,0.97,2020-11-17T13:10:55Z,2017-10-04T20:28:18Z
103.255.243.252,ipv4-252-243-255.as55666.net.,55666,PT Media Sarana Data,ID,Citayam,9.10.3-P4-Ubuntu,,true,0.21,2020-11-17T13:12:18Z,2017-10-04T21:34:29Z
103.78.73.171,171.73.78.103.iconpln.net.id.,9341,PT INDONESIA COMNETS PLUS,ID,Doloksanggul,,,false,0.58,2020-11-17T13:12:12Z,2017-10-04T22:25:39Z
9.9.9.9,dns9.quad9.net.,19281,QUAD9-AS-1,US,Berkeley,Q9-U-7.0,,true,1.00,2020-11-17T13:10:27Z,2017-11-22T16:29:13Z
195.26.152.19,ns.mt.net.mk.,6821,Makedonski Telekom AD-Skopje,MK,,,,false,0.98,2020-11-17T13:12:01Z,2017-12-13T07:56:02Z
88.79.149.4,ns.compra.de.,3209,Vodafone GmbH,DE,Herdecke,,,false,0.98,2020-11-17T13:12:07Z,2018-01-14T03:12:50Z
8.20.247.10,ns1.cdome.comodo.com.,3356,LEVEL3,US,,,,true,0.99,2020-11-17T13:12:07Z,2018-01-21T16:57:02Z
8.26.56.10,ns2.cdome.comodo.com.,3356,LEVEL3,US,,,,true,0.98,2020-11-17T13:10:27Z,2018-01-21T16:57:29Z
85.185.157.2,,58224,Iran Telecommunication Company PJS,IR,,,,false,0.95,2020-11-17T13:12:12Z,2018-04-08T06:51:42Z
80.254.5.142,gw.tokmakcity.net.,15738,TOV BF Express Ltd,UA,Zaporizhzhya,,,false,0.66,2020-11-17T13:11:04Z,2018-04-27T03:35:35Z
208.25.96.18,,22200,BLOOMINGDALE-COMMUNICATIONS,US,,none,,false,0.27,2020-11-17T13:10:57Z,2018-04-27T03:35:57Z
209.143.22.182,bacchus.bright.net.,7106,INDEPENDENTSFIBERNETWORK,US,Minford,9.11.20,,false,0.19,2020-11-17T12:15:57Z,2018-04-27T03:35:58Z
2001:470:1f06:10b::2,jproulx-1-pt.tunnel.tserv4.nyc4.ipv6.he.net.,6939,HURRICANE,RU,Sochi,,,true,0.98,2020-11-17T12:16:06Z,2018-04-28T17:27:59Z
194.7.138.41,ns2.nshq.nato.int.,702,UUNET,DE,Neuhausen auf den Fildern,,,false,0.70,2020-11-17T13:12:07Z,2018-11-12T20:00:11Z
188.138.57.95,dns1.vogon.hr.,8972,Host Europe GmbH,FR,Strasbourg,,,false,0.93,2020-11-17T13:12:11Z,2018-12-12T21:34:35Z
212.66.129.107,na-dns-p01.netaachen.com.,9189,NetAachen GmbH,DE,Aachen,PowerDNS Recursor 4.1.11,,false,0.92,2020-11-17T18:08:01Z,2018-12-12T21:34:36Z
62.146.202.2,ns2.rms-online.de.,15598,QSC AG,DE,Schwabach,9.11.5-P4-5.1+deb10u2-Debian,,false,0.85,2020-11-17T18:07:26Z,2018-12-12T21:34:36Z
198.199.103.49,kiri.nonexiste.net.,14061,DIGITALOCEAN-ASN,US,San Francisco,9.10.3-P4-Ubuntu,,true,0.88,2020-11-17T13:12:13Z,2019-03-28T14:06:55Z
92.222.117.114,dns1.omdc.pl.,16276,OVH SAS,FR,Paris,(1) Public DNS Server on OMDC.pl - For Any,,false,0.90,2020-11-17T13:12:10Z,2019-04-29T21:38:12Z
2001:41d0:203:4b1f:2:2:2:2,dns2.omdc.pl.,16276,OVH SAS,FR,,(2) Public DNS Server on OMDC.pl - For Any,,false,0.88,2020-11-17T13:12:10Z,2019-04-29T22:01:16Z
45.71.185.100,host-45-71-185-100.nedetel.net.,264668,NEDETEL S.A.,EC,Naranjito,,,false,0.95,2020-11-17T13:11:01Z,2019-05-02T01:28:40Z
149.112.112.10,dns10.quad9.net.,19281,QUAD9-AS-1,US,,Q9-U-7.0,,true,0.99,2020-11-17T13:10:40Z,2019-05-02T13:38:05Z
61.19.42.5,,9931,"The Communication Authoity of Thailand, CAT",TH,Chon Buri,,,false,0.95,2020-11-17T13:12:13Z,2019-05-31T16:23:14Z
61.90.191.10,61-90-191-10.static.asianet.co.th.,7470,"TRUE INTERNET Co.,Ltd.",TH,,,,true,0.85,2020-11-17T13:12:18Z,2019-05-31T16:23:14Z
61.90.191.14,61-90-191-14.static.asianet.co.th.,7470,"TRUE INTERNET Co.,Ltd.",TH,,,,true,0.74,2020-11-17T13:11:07Z,2019-05-31T16:23:14Z
103.13.31.240,,56309,408 Fl4 CATTOWER,TH,,Microsoft DNS 6.1.7601 (1DB1446A),,false,0.95,2020-11-17T13:12:25Z,2019-05-31T16:23:15Z
117.121.215.101,,38794,UIH,TH,,,,false,0.71,2020-11-17T12:15:22Z,2019-05-31T16:23:15Z
119.59.112.202,,56067,453 Ladplacout Jorakhaebua,TH,,,,false,0.76,2020-11-17T13:12:14Z,2019-05-31T16:23:15Z
119.59.122.210,,56067,453 Ladplacout Jorakhaebua,TH,,Microsoft DNS 6.1.7601 (1DB15F75),,false,0.65,2020-11-17T13:12:22Z,2019-05-31T16:23:15Z
